t_ms,true_x,true_y,yaw_deg,map_x,map_y,fused_x,fused_y,enc_x,enc_y,enc_w,imu_ok,seg,auto_state,route_complete,front_cm,left_cm,out_vx,out_vy,map_lim,front_lim,left_lim,clearance,odom_err
640,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
650,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
660,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
670,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
680,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
690,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
700,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
710,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
720,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
730,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
740,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
750,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
760,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
770,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
780,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
790,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
800,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
810,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
820,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
830,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
840,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
850,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
860,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
870,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
880,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
890,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
900,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
910,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
920,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
930,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
940,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
950,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
960,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
970,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
980,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
990,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1000,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1010,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1020,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1030,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1040,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1050,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1060,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1070,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1080,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1090,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1100,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1110,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1120,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1130,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1140,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1150,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1160,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1170,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1180,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1190,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1200,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1210,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1220,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1230,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1240,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1250,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1260,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1270,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1280,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1290,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1300,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1310,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1320,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1330,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1340,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1350,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1360,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1370,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1380,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1390,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1400,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1410,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1420,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1430,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1440,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1450,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1460,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1470,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1480,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1490,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1500,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1510,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1520,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1530,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1540,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1550,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1560,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1570,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1580,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1590,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1600,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1610,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1620,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1630,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1640,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1650,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1660,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1670,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1680,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
